16 2 37;-2,876371 0,14425 -0,3081936
14 5 35;-3,121168 0,33175 -0,5547487
1 2 37;-4,712352 0,14425 -0,3081936
67 0 37;3,365966 0,01925004 -0,3081936
71 0 52;3,855561 0,01925004 1,540969
65 0 21;3,121168 0,01925004 -2,280633
65 0 5;3,121168 0,01925004 -4,253074
65 0 69;3,121168 0,01925004 3,636686
55 0 4;1,897181 0,01925004 -4,376352
53 0 69;1,652383 0,01925004 3,636686
52 0 20;1,529984 0,01925004 -2,403911
51 0 53;1,407586 0,01925004 1,664247
35 0 53;-0,5507942 0,01925004 1,664247
33 0 38;-0,7955918 0,01925004 -0,1849161
17 0 6;-2,753972 0,01925004 -4,129797
35 3 36;-0,5507942 0,20675 -0,4314711
71 0 36;3,855561 0,01925004 -0,4314711
67 3 36;3,365966 0,20675 -0,4314711
51 3 36;1,407586 0,20675 -0,4314711
51 0 69;1,407586 0,01925004 3,636686
35 0 21;-0,5507942 0,01925004 -2,280633
32 0 6;-0,9179905 0,01925004 -4,129797
19 0 21;-2,509174 0,01925004 -2,280633
16 0 70;-2,876371 0,01925004 3,759964
0 0 22;-4,834751 0,01925004 -2,157356
0 0 70;-4,834751 0,01925004 3,759964
0 0 6;-4,834751 0,01925004 -4,129797
33 2 37;-0,7955918 0,14425 -0,3081936
68 1 36;3,488365 0,08175004 -0,4314711
52 0 36;1,529984 0,01925004 -0,4314711
70 0 21;3,733162 0,01925004 -2,280633
52 0 52;1,529984 0,01925004 1,540969
51 0 21;1,407586 0,01925004 -2,280633
35 0 69;-0,5507942 0,01925004 3,636686
22 0 37;-2,141978 0,01925004 -0,3081936
19 0 37;-2,509174 0,01925004 -0,3081936
19 0 53;-2,509174 0,01925004 1,664247
2 2 37;-4,589953 0,14425 -0,3081936
64 0 38;2,99877 0,01925004 -0,1849161
49 2 37;1,162788 0,14425 -0,3081936
67 0 5;3,365966 0,01925004 -4,253074
67 0 53;3,365966 0,01925004 1,664247
67 0 69;3,365966 0,01925004 3,636686
53 0 20;1,652383 0,01925004 -2,403911
51 0 5;1,407586 0,01925004 -4,253074
1 0 38;-4,712352 0,01925004 -0,1849161
1 0 54;-4,712352 0,01925004 1,787524
22 3 36;-2,141978 0,20675 -0,4314711
21 3 36;-2,264377 0,20675 -0,4314711
19 3 36;-2,509174 0,20675 -0,4314711
68 2 36;3,488365 0,14425 -0,4314711
48 0 38;1,04039 0,01925004 -0,1849161
67 0 21;3,365966 0,01925004 -2,280633
55 0 69;1,897181 0,01925004 3,636686
48 0 54;1,04039 0,01925004 1,787524
48 0 22;1,04039 0,01925004 -2,157356
38 0 53;-0,183598 0,01925004 1,664247
38 0 69;-0,183598 0,01925004 3,636686
37 0 20;-0,3059967 0,01925004 -2,403911
37 0 69;-0,3059967 0,01925004 3,636686
37 0 53;-0,3059967 0,01925004 1,664247
22 0 21;-2,141978 0,01925004 -2,280633
21 0 52;-2,264377 0,01925004 1,540969
21 0 21;-2,264377 0,01925004 -2,280633
70 1 36;3,733162 0,08175004 -0,4314711
65 2 37;3,121168 0,14425 -0,3081936
53 0 36;1,652383 0,01925004 -0,4314711
70 0 69;3,733162 0,01925004 3,636686
70 0 5;3,733162 0,01925004 -4,253074
69 0 5;3,610763 0,01925004 -4,253074
21 0 37;-2,264377 0,01925004 -0,3081936
17 0 70;-2,753972 0,01925004 3,759964
1 0 70;-4,712352 0,01925004 3,759964
1 0 6;-4,712352 0,01925004 -4,129797
1 0 22;-4,712352 0,01925004 -2,157356
32 1 38;-0,9179905 0,08175004 -0,1849161
69 1 36;3,610763 0,08175004 -0,4314711
66 2 37;3,243567 0,14425 -0,3081936
54 0 36;1,774782 0,01925004 -0,4314711
50 2 37;1,285187 0,14425 -0,3081936
69 0 69;3,610763 0,01925004 3,636686
54 0 20;1,774782 0,01925004 -2,403911
53 0 52;1,652383 0,01925004 1,540969
48 0 6;1,04039 0,01925004 -4,129797
48 0 70;1,04039 0,01925004 3,759964
38 0 20;-0,183598 0,01925004 -2,403911
33 0 6;-0,7955918 0,01925004 -4,129797
32 0 22;-0,9179905 0,01925004 -2,157356
32 0 54;-0,9179905 0,01925004 1,787524
22 0 52;-2,141978 0,01925004 1,540969
16 0 22;-2,876371 0,01925004 -2,157356
34 2 37;-0,6731931 0,14425 -0,3081936
23 3 36;-2,019579 0,20675 -0,4314711
65 0 38;3,121168 0,01925004 -0,1849161
71 0 21;3,855561 0,01925004 -2,280633
69 0 21;3,610763 0,01925004 -2,280633
64 0 54;2,99877 0,01925004 1,787524
54 0 52;1,774782 0,01925004 1,540969
16 0 54;-2,876371 0,01925004 1,787524
20 2 37;-2,386776 0,14425 -0,3081936
17 2 37;-2,753972 0,14425 -0,3081936
0 1 38;-4,834751 0,08175004 -0,1849161
69 2 36;3,610763 0,14425 -0,4314711
49 0 38;1,162788 0,01925004 -0,1849161
71 0 5;3,855561 0,01925004 -4,253074
64 0 70;2,99877 0,01925004 3,759964
49 0 22;1,162788 0,01925004 -2,157356
49 0 54;1,162788 0,01925004 1,787524
32 0 70;-0,9179905 0,01925004 3,759964
23 0 37;-2,019579 0,01925004 -0,3081936
18 2 37;-2,631573 0,14425 -0,3081936
71 1 36;3,855561 0,08175004 -0,4314711
71 0 69;3,855561 0,01925004 3,636686
23 0 21;-2,019579 0,01925004 -2,280633
17 0 22;-2,753972 0,01925004 -2,157356
33 1 38;-0,7955918 0,08175004 -0,1849161
55 0 36;1,897181 0,01925004 -0,4314711
52 1 36;1,529984 0,08175004 -0,4314711
64 0 6;2,99877 0,01925004 -4,129797
55 0 20;1,897181 0,01925004 -2,403911
52 0 70;1,529984 0,01925004 3,759964
49 0 70;1,162788 0,01925004 3,759964
49 0 6;1,162788 0,01925004 -4,129797
39 0 20;-0,06119928 0,01925004 -2,403911
16 0 38;-2,876371 0,01925004 -0,1849161
23 0 52;-2,019579 0,01925004 1,540969
33 0 54;-0,7955918 0,01925004 1,787524
33 0 22;-0,7955918 0,01925004 -2,157356
64 1 38;2,99877 0,08175004 -0,1849161
52 2 36;1,529984 0,14425 -0,4314711
68 0 53;3,488365 0,01925004 1,664247
65 0 54;3,121168 0,01925004 1,787524
64 0 22;2,99877 0,01925004 -2,157356
55 0 52;1,897181 0,01925004 1,540969
52 0 5;1,529984 0,01925004 -4,253074
39 0 69;-0,06119928 0,01925004 3,636686
39 0 53;-0,06119928 0,01925004 1,664247
17 0 54;-2,753972 0,01925004 1,787524
3 2 37;-4,467555 0,14425 -0,3081936
68 0 37;3,488365 0,01925004 -0,3081936
67 2 37;3,365966 0,14425 -0,3081936
48 1 38;1,04039 0,08175004 -0,1849161
65 0 70;3,121168 0,01925004 3,759964
33 0 70;-0,7955918 0,01925004 3,759964
2 0 70;-4,589953 0,01925004 3,759964
35 2 37;-0,5507942 0,14425 -0,3081936
22 2 37;-2,141978 0,14425 -0,3081936
68 3 36;3,488365 0,20675 -0,4314711
50 0 38;1,285187 0,01925004 -0,1849161
54 0 70;1,774782 0,01925004 3,759964
34 0 70;-0,6731931 0,01925004 3,759964
34 0 22;-0,6731931 0,01925004 -2,157356
34 0 6;-0,6731931 0,01925004 -4,129797
18 0 38;-2,631573 0,01925004 -0,1849161
17 0 38;-2,753972 0,01925004 -0,1849161
1 1 38;-4,712352 0,08175004 -0,1849161
53 1 36;1,652383 0,08175004 -0,4314711
65 0 6;3,121168 0,01925004 -4,129797
53 0 70;1,652383 0,01925004 3,759964
20 0 22;-2,386776 0,01925004 -2,157356
70 2 36;3,733162 0,14425 -0,4314711
65 1 38;3,121168 0,08175004 -0,1849161
54 1 36;1,774782 0,08175004 -0,4314711
70 0 53;3,733162 0,01925004 1,664247
68 0 6;3,488365 0,01925004 -4,129797
68 0 22;3,488365 0,01925004 -2,157356
20 0 38;-2,386776 0,01925004 -0,1849161
36 0 54;-0,4283955 0,01925004 1,787524
36 0 70;-0,4283955 0,01925004 3,759964
70 0 37;3,733162 0,01925004 -0,3081936
69 3 36;3,610763 0,20675 -0,4314711
53 2 36;1,652383 0,14425 -0,4314711
68 0 70;3,488365 0,01925004 3,759964
65 0 22;3,121168 0,01925004 -2,157356
32 0 39;-0,9179905 0,01925004 -0,06163865
16 0 7;-2,876371 0,01925004 -4,006519
51 0 38;1,407586 0,01925004 -0,1849161
49 1 38;1,162788 0,08175004 -0,1849161
54 0 5;1,774782 0,01925004 -4,253074
35 0 70;-0,5507942 0,01925004 3,759964
35 0 6;-0,5507942 0,01925004 -4,129797
35 0 22;-0,5507942 0,01925004 -2,157356
19 0 38;-2,509174 0,01925004 -0,1849161
3 0 70;-4,467555 0,01925004 3,759964
51 2 37;1,407586 0,14425 -0,3081936
55 0 70;1,897181 0,01925004 3,759964
37 0 54;-0,3059967 0,01925004 1,787524
21 0 38;-2,264377 0,01925004 -0,1849161
16 1 38;-2,876371 0,08175004 -0,1849161
71 2 36;3,855561 0,14425 -0,4314711
55 1 36;1,897181 0,08175004 -0,4314711
52 4 35;1,529984 0,26925 -0,5547487
69 0 22;3,610763 0,01925004 -2,157356
69 0 6;3,610763 0,01925004 -4,129797
52 0 21;1,529984 0,01925004 -2,280633
37 0 70;-0,3059967 0,01925004 3,759964
36 0 21;-0,4283955 0,01925004 -2,280633
21 0 22;-2,264377 0,01925004 -2,157356
20 0 53;-2,386776 0,01925004 1,664247
21 2 37;-2,264377 0,14425 -0,3081936
19 2 37;-2,509174 0,14425 -0,3081936
52 0 37;1,529984 0,01925004 -0,3081936
52 3 36;1,529984 0,20675 -0,4314711
69 0 70;3,610763 0,01925004 3,759964
68 0 54;3,488365 0,01925004 1,787524
31 0 7;-1,040389 0,01925004 -4,006519
31 0 23;-1,040389 0,01925004 -2,034079
27 0 55;-1,529984 0,01925004 1,910802
0 0 39;-4,834751 0,01925004 -0,06163865
4 4 35;-4,345155 0,26925 -0,5547487
69 0 37;3,610763 0,01925004 -0,3081936
68 0 38;3,488365 0,01925004 -0,1849161
52 0 53;1,529984 0,01925004 1,664247
52 0 6;1,529984 0,01925004 -4,129797
32 0 7;-0,9179905 0,01925004 -4,006519
16 0 71;-2,876371 0,01925004 3,883241
0 0 71;-4,834751 0,01925004 3,883241
0 0 23;-4,834751 0,01925004 -2,034079
0 0 7;-4,834751 0,01925004 -4,006519
0 0 55;-4,834751 0,01925004 1,910802
68 4 35;3,488365 0,26925 -0,5547487
64 0 39;2,99877 0,01925004 -0,06163865
50 1 38;1,285187 0,08175004 -0,1849161
36 4 35;-0,4283955 0,26925 -0,5547487
18 1 38;-2,631573 0,08175004 -0,1849161
70 3 36;3,733162 0,20675 -0,4314711
54 2 36;1,774782 0,14425 -0,4314711
48 0 39;1,04039 0,01925004 -0,06163865
69 0 53;3,610763 0,01925004 1,664247
54 0 21;1,774782 0,01925004 -2,280633
48 0 55;1,04039 0,01925004 1,910802
20 1 38;-2,386776 0,08175004 -0,1849161
20 4 35;-2,386776 0,26925 -0,5547487
17 1 38;-2,753972 0,08175004 -0,1849161
69 0 38;3,610763 0,01925004 -0,1849161
68 2 37;3,488365 0,14425 -0,3081936
54 0 37;1,774782 0,01925004 -0,3081936
53 3 36;1,652383 0,20675 -0,4314711
23 2 37;-2,019579 0,14425 -0,3081936
11 0 71;-3,488364 0,01925004 3,883241
15 0 71;-2,99877 0,01925004 3,883241
16 0 55;-2,876371 0,01925004 1,910802
16 0 23;-2,876371 0,01925004 -2,034079
22 0 53;-2,141978 0,01925004 1,664247
32 0 55;-0,9179905 0,01925004 1,910802
32 0 23;-0,9179905 0,01925004 -2,034079
38 0 21;-0,183598 0,01925004 -2,280633
48 0 23;1,04039 0,01925004 -2,034079
48 0 7;1,04039 0,01925004 -4,006519
48 0 71;1,04039 0,01925004 3,883241
53 0 6;1,652383 0,01925004 -4,129797
69 0 54;3,610763 0,01925004 1,787524
51 1 38;1,407586 0,08175004 -0,1849161
69 4 35;3,610763 0,26925 -0,5547487
55 2 36;1,897181 0,14425 -0,4314711
64 0 55;2,99877 0,01925004 1,910802
59 0 17;2,386776 0,01925004 -2,773744
54 0 53;1,774782 0,01925004 1,664247
53 0 5;1,652383 0,01925004 -4,253074
33 0 1;-0,7955918 0,01925004 -4,746184
17 0 65;-2,753972 0,01925004 3,143576
15 0 55;-2,99877 0,01925004 1,910802
19 1 38;-2,509174 0,08175004 -0,1849161
71 0 37;3,855561 0,01925004 -0,3081936
71 0 53;3,855561 0,01925004 1,664247
70 0 6;3,733162 0,01925004 -4,129797
66 0 22;3,243567 0,01925004 -2,157356
66 0 6;3,243567 0,01925004 -4,129797
64 0 71;2,99877 0,01925004 3,883241
55 0 5;1,897181 0,01925004 -4,253074
53 0 53;1,652383 0,01925004 1,664247
50 0 70;1,285187 0,01925004 3,759964
33 0 39;-0,7955918 0,01925004 -0,06163865
32 0 71;-0,9179905 0,01925004 3,883241
20 0 54;-2,386776 0,01925004 1,787524
18 0 54;-2,631573 0,01925004 1,787524
17 0 7;-2,753972 0,01925004 -4,006519
1 0 55;-4,712352 0,01925004 1,910802
21 1 38;-2,264377 0,08175004 -0,1849161
71 3 36;3,855561 0,20675 -0,4314711
53 4 35;1,652383 0,26925 -0,5547487
52 0 38;1,529984 0,01925004 -0,1849161
64 0 7;2,99877 0,01925004 -4,006519
53 0 21;1,652383 0,01925004 -2,280633
52 0 54;1,529984 0,01925004 1,787524
52 0 22;1,529984 0,01925004 -2,157356
52 0 71;1,529984 0,01925004 3,883241
36 0 22;-0,4283955 0,01925004 -2,157356
16 0 39;-2,876371 0,01925004 -0,06163865
1 0 39;-4,712352 0,01925004 -0,06163865
5 4 35;-4,222757 0,26925 -0,5547487
68 1 38;3,488365 0,08175004 -0,1849161
53 0 37;1,652383 0,01925004 -0,3081936
52 2 37;1,529984 0,14425 -0,3081936
70 0 22;3,733162 0,01925004 -2,157356
64 0 23;2,99877 0,01925004 -2,034079
38 0 70;-0,183598 0,01925004 3,759964
37 0 21;-0,3059967 0,01925004 -2,280633
33 0 7;-0,7955918 0,01925004 -4,006519
21 0 53;-2,264377 0,01925004 1,664247
17 0 71;-2,753972 0,01925004 3,883241
1 0 23;-4,712352 0,01925004 -2,034079
1 0 71;-4,712352 0,01925004 3,883241
1 0 7;-4,712352 0,01925004 -4,006519
37 4 35;-0,3059967 0,26925 -0,5547487
69 2 37;3,610763 0,14425 -0,3081936
65 0 39;3,121168 0,01925004 -0,06163865
54 3 36;1,774782 0,20675 -0,4314711
75 0 17;4,345156 0,01925004 -2,773744
70 0 70;3,733162 0,01925004 3,759964
67 0 6;3,365966 0,01925004 -4,129797
66 0 70;3,243567 0,01925004 3,759964
51 0 70;1,407586 0,01925004 3,759964
49 0 71;1,162788 0,01925004 3,883241
49 0 7;1,162788 0,01925004 -4,006519
49 0 23;1,162788 0,01925004 -2,034079
38 0 22;-0,183598 0,01925004 -2,157356
19 0 54;-2,509174 0,01925004 1,787524
23 0 53;-2,019579 0,01925004 1,664247
34 0 23;-0,6731931 0,01925004 -2,034079
55 0 37;1,897181 0,01925004 -0,3081936
53 0 38;1,652383 0,01925004 -0,1849161
50 0 39;1,285187 0,01925004 -0,06163865
49 0 39;1,162788 0,01925004 -0,06163865
71 0 6;3,855561 0,01925004 -4,129797
67 0 22;3,365966 0,01925004 -2,157356
53 0 22;1,652383 0,01925004 -2,157356
53 0 54;1,652383 0,01925004 1,787524
49 0 55;1,162788 0,01925004 1,910802
39 0 21;-0,06119928 0,01925004 -2,280633
37 0 22;-0,3059967 0,01925004 -2,157356
34 0 54;-0,6731931 0,01925004 1,787524
34 0 7;-0,6731931 0,01925004 -4,006519
33 0 23;-0,7955918 0,01925004 -2,034079
33 0 55;-0,7955918 0,01925004 1,910802
21 0 54;-2,264377 0,01925004 1,787524
18 0 39;-2,631573 0,01925004 -0,06163865
17 0 23;-2,753972 0,01925004 -2,034079
21 4 35;-2,264377 0,26925 -0,5547487
2 0 71;-4,589953 0,01925004 3,883241
70 1 37;3,733162 0,08175004 -0,3081936
70 2 37;3,733162 0,14425 -0,3081936
54 0 38;1,774782 0,01925004 -0,1849161
71 0 22;3,855561 0,01925004 -2,157356
68 0 23;3,488365 0,01925004 -2,034079
66 0 54;3,243567 0,01925004 1,787524
65 0 55;3,121168 0,01925004 1,910802
55 0 53;1,897181 0,01925004 1,664247
55 0 21;1,897181 0,01925004 -2,280633
54 0 6;1,774782 0,01925004 -4,129797
54 0 71;1,774782 0,01925004 3,883241
50 0 6;1,285187 0,01925004 -4,129797
43 0 33;0,4283957 0,01925004 -0,8013037
39 0 70;-0,06119928 0,01925004 3,759964
36 0 55;-0,4283955 0,01925004 1,910802
36 0 71;-0,4283955 0,01925004 3,883241
34 0 71;-0,6731931 0,01925004 3,883241
33 0 17;-0,7955918 0,01925004 -2,773744
22 0 54;-2,141978 0,01925004 1,787524
20 0 39;-2,386776 0,01925004 -0,06163865
20 0 23;-2,386776 0,01925004 -2,034079
17 0 55;-2,753972 0,01925004 1,910802
36 5 35;-0,4283955 0,33175 -0,5547487
70 0 38;3,733162 0,01925004 -0,1849161
71 0 70;3,855561 0,01925004 3,759964
68 0 7;3,488365 0,01925004 -4,006519
67 0 70;3,365966 0,01925004 3,759964
65 0 7;3,121168 0,01925004 -4,006519
65 0 71;3,121168 0,01925004 3,883241
59 0 1;2,386776 0,01925004 -4,746184
54 0 54;1,774782 0,01925004 1,787524
54 0 22;1,774782 0,01925004 -2,157356
53 0 71;1,652383 0,01925004 3,883241
50 0 22;1,285187 0,01925004 -2,157356
50 0 54;1,285187 0,01925004 1,787524
43 0 49;0,4283957 0,01925004 1,171136
39 0 22;-0,06119928 0,01925004 -2,157356
33 0 71;-0,7955918 0,01925004 3,883241
69 1 38;3,610763 0,08175004 -0,1849161
66 0 38;3,243567 0,01925004 -0,1849161
53 2 37;1,652383 0,14425 -0,3081936
52 1 37;1,529984 0,08175004 -0,3081936
70 0 54;3,733162 0,01925004 1,787524
68 0 71;3,488365 0,01925004 3,883241
65 0 23;3,121168 0,01925004 -2,034079
59 0 49;2,386776 0,01925004 1,171136
19 0 39;-2,509174 0,01925004 -0,06163865
18 0 22;-2,631573 0,01925004 -2,157356
17 0 39;-2,753972 0,01925004 -0,06163865
55 3 36;1,897181 0,20675 -0,4314711
55 0 38;1,897181 0,01925004 -0,1849161
52 1 38;1,529984 0,08175004 -0,1849161
67 0 54;3,365966 0,01925004 1,787524
55 0 6;1,897181 0,01925004 -4,129797
55 0 71;1,897181 0,01925004 3,883241
51 0 6;1,407586 0,01925004 -4,129797
35 0 71;-0,5507942 0,01925004 3,883241
35 0 54;-0,5507942 0,01925004 1,787524
35 0 7;-0,5507942 0,01925004 -4,006519
23 0 54;-2,019579 0,01925004 1,787524
3 0 71;-4,467555 0,01925004 3,883241
71 2 37;3,855561 0,14425 -0,3081936
51 0 39;1,407586 0,01925004 -0,06163865
69 0 7;3,610763 0,01925004 -4,006519
68 0 55;3,488365 0,01925004 1,910802
38 0 54;-0,183598 0,01925004 1,787524
35 0 23;-0,5507942 0,01925004 -2,034079
2 0 38;-4,589953 0,01925004 -0,1849161
2 0 22;-4,589953 0,01925004 -2,157356
71 0 38;3,855561 0,01925004 -0,1849161
69 0 23;3,610763 0,01925004 -2,034079
55 0 22;1,897181 0,01925004 -2,157356
55 0 54;1,897181 0,01925004 1,787524
51 0 22;1,407586 0,01925004 -2,157356
51 0 54;1,407586 0,01925004 1,787524
34 0 38;-0,6731931 0,01925004 -0,1849161
22 0 22;-2,141978 0,01925004 -2,157356
18 0 70;-2,631573 0,01925004 3,759964
18 0 6;-2,631573 0,01925004 -4,129797
2 0 54;-4,589953 0,01925004 1,787524
2 0 6;-4,589953 0,01925004 -4,129797
67 0 38;3,365966 0,01925004 -0,1849161
71 0 54;3,855561 0,01925004 1,787524
19 0 22;-2,509174 0,01925004 -2,157356
68 0 39;3,488365 0,01925004 -0,06163865
53 1 38;1,652383 0,08175004 -0,1849161
52 0 7;1,529984 0,01925004 -4,006519
37 0 71;-0,3059967 0,01925004 3,883241
37 0 55;-0,3059967 0,01925004 1,910802
21 0 39;-2,264377 0,01925004 -0,06163865
22 0 38;-2,141978 0,01925004 -0,1849161
3 0 22;-4,467555 0,01925004 -2,157356
21 0 23;-2,264377 0,01925004 -2,034079
54 1 38;1,774782 0,08175004 -0,1849161
54 2 37;1,774782 0,14425 -0,3081936
69 0 71;3,610763 0,01925004 3,883241
39 0 54;-0,06119928 0,01925004 1,787524
31 0 33;-1,040389 0,01925004 -0,8013037
31 0 65;-1,040389 0,01925004 3,143576
15 0 49;-2,99877 0,01925004 1,171136
3 0 38;-4,467555 0,01925004 -0,1849161
70 1 38;3,733162 0,08175004 -0,1849161
64 2 38;2,99877 0,14425 -0,1849161
35 0 38;-0,5507942 0,01925004 -0,1849161
31 0 49;-1,040389 0,01925004 1,171136
23 0 22;-2,019579 0,01925004 -2,157356
19 0 6;-2,509174 0,01925004 -4,129797
19 0 70;-2,509174 0,01925004 3,759964
15 0 65;-2,99877 0,01925004 3,143576
3 0 6;-4,467555 0,01925004 -4,129797
3 0 54;-4,467555 0,01925004 1,787524
20 2 38;-2,386776 0,14425 -0,1849161
0 2 38;-4,834751 0,14425 -0,1849161
66 1 38;3,243567 0,08175004 -0,1849161
52 0 39;1,529984 0,01925004 -0,06163865
31 0 1;-1,040389 0,01925004 -4,746184
23 0 38;-2,019579 0,01925004 -0,1849161
55 1 38;1,897181 0,08175004 -0,1849161
52 0 55;1,529984 0,01925004 1,910802
50 0 71;1,285187 0,01925004 3,883241
31 0 17;-1,040389 0,01925004 -2,773744
20 0 55;-2,386776 0,01925004 1,910802
18 0 55;-2,631573 0,01925004 1,910802
2 1 38;-4,589953 0,08175004 -0,1849161
70 0 7;3,733162 0,01925004 -4,006519
66 0 23;3,243567 0,01925004 -2,034079
66 0 7;3,243567 0,01925004 -4,006519
47 0 1;0,9179907 0,01925004 -4,746184
36 0 23;-0,4283955 0,01925004 -2,034079
71 1 38;3,855561 0,08175004 -0,1849161
65 2 38;3,121168 0,14425 -0,1849161
70 0 23;3,733162 0,01925004 -2,034079
69 0 55;3,610763 0,01925004 1,910802
52 0 23;1,529984 0,01925004 -2,034079
38 0 71;-0,183598 0,01925004 3,883241
15 0 1;-2,99877 0,01925004 -4,746184
15 0 33;-2,99877 0,01925004 -0,8013037
34 1 38;-0,6731931 0,08175004 -0,1849161
1 2 38;-4,712352 0,14425 -0,1849161
67 1 38;3,365966 0,08175004 -0,1849161
53 0 7;1,652383 0,01925004 -4,006519
15 0 17;-2,99877 0,01925004 -2,773744
22 1 38;-2,141978 0,08175004 -0,1849161
21 2 38;-2,264377 0,14425 -0,1849161
69 0 39;3,610763 0,01925004 -0,06163865
70 0 71;3,733162 0,01925004 3,883241
66 0 71;3,243567 0,01925004 3,883241
47 0 17;0,9179907 0,01925004 -2,773744
3 1 38;-4,467555 0,08175004 -0,1849161
54 0 39;1,774782 0,01925004 -0,06163865
66 0 55;3,243567 0,01925004 1,910802
54 0 7;1,774782 0,01925004 -4,006519
38 0 23;-0,183598 0,01925004 -2,034079
0 3 38;-4,834751 0,20675 -0,1849161
70 0 39;3,733162 0,01925004 -0,06163865
64 3 38;2,99877 0,20675 -0,1849161
50 0 7;1,285187 0,01925004 -4,006519
47 0 33;0,9179907 0,01925004 -0,8013037
34 0 55;-0,6731931 0,01925004 1,910802
22 0 55;-2,141978 0,01925004 1,910802
20 3 38;-2,386776 0,20675 -0,1849161
70 4 35;3,733162 0,26925 -0,5547487
68 2 38;3,488365 0,14425 -0,1849161
55 2 37;1,897181 0,14425 -0,3081936
54 4 35;1,774782 0,26925 -0,5547487
54 0 55;1,774782 0,01925004 1,910802
54 0 23;1,774782 0,01925004 -2,034079
50 0 55;1,285187 0,01925004 1,910802
50 0 23;1,285187 0,01925004 -2,034079
35 1 38;-0,5507942 0,08175004 -0,1849161
53 0 23;1,652383 0,01925004 -2,034079
23 1 38;-2,019579 0,08175004 -0,1849161
66 0 39;3,243567 0,01925004 -0,06163865
70 0 55;3,733162 0,01925004 1,910802
53 0 55;1,652383 0,01925004 1,910802
38 0 55;-0,183598 0,01925004 1,910802
18 0 23;-2,631573 0,01925004 -2,034079
65 3 38;3,121168 0,20675 -0,1849161
2 0 23;-4,589953 0,01925004 -2,034079
2 0 39;-4,589953 0,01925004 -0,06163865
38 4 35;-0,183598 0,26925 -0,5547487
22 4 35;-2,141978 0,26925 -0,5547487
6 4 35;-4,100358 0,26925 -0,5547487
21 3 38;-2,264377 0,20675 -0,1849161
69 2 38;3,610763 0,14425 -0,1849161
37 0 23;-0,3059967 0,01925004 -2,034079
34 0 39;-0,6731931 0,01925004 -0,06163865
18 0 7;-2,631573 0,01925004 -4,006519
2 0 7;-4,589953 0,01925004 -4,006519
2 0 55;-4,589953 0,01925004 1,910802
1 3 38;-4,712352 0,20675 -0,1849161
71 0 7;3,855561 0,01925004 -4,006519
67 0 23;3,365966 0,01925004 -2,034079
67 0 7;3,365966 0,01925004 -4,006519
51 0 71;1,407586 0,01925004 3,883241
22 0 39;-2,141978 0,01925004 -0,06163865
22 0 23;-2,141978 0,01925004 -2,034079
21 0 55;-2,264377 0,01925004 1,910802
19 0 55;-2,509174 0,01925004 1,910802
18 0 71;-2,631573 0,01925004 3,883241
53 0 39;1,652383 0,01925004 -0,06163865
71 0 23;3,855561 0,01925004 -2,034079
39 0 23;-0,06119928 0,01925004 -2,034079
39 0 71;-0,06119928 0,01925004 3,883241
71 0 71;3,855561 0,01925004 3,883241
67 0 71;3,365966 0,01925004 3,883241
55 0 7;1,897181 0,01925004 -4,006519
35 0 55;-0,5507942 0,01925004 1,910802
23 0 55;-2,019579 0,01925004 1,910802
71 4 35;3,855561 0,26925 -0,5547487
68 3 38;3,488365 0,20675 -0,1849161
55 0 39;1,897181 0,01925004 -0,06163865
55 4 35;1,897181 0,26925 -0,5547487
67 0 55;3,365966 0,01925004 1,910802
0 2 39;-4,834751 0,14425 -0,06163865
20 2 39;-2,386776 0,14425 -0,06163865
51 0 7;1,407586 0,01925004 -4,006519
51 0 55;1,407586 0,01925004 1,910802
55 0 23;1,897181 0,01925004 -2,034079
71 0 39;3,855561 0,01925004 -0,06163865
67 0 39;3,365966 0,01925004 -0,06163865
64 2 39;2,99877 0,14425 -0,06163865
52 1 39;1,529984 0,08175004 -0,06163865
71 0 55;3,855561 0,01925004 1,910802
55 0 55;1,897181 0,01925004 1,910802
51 0 23;1,407586 0,01925004 -2,034079
19 0 23;-2,509174 0,01925004 -2,034079
20 6 35;-2,386776 0,39425 -0,5547487
39 0 55;-0,06119928 0,01925004 1,910802
23 0 23;-2,019579 0,01925004 -2,034079
3 0 23;-4,467555 0,01925004 -2,034079
3 0 39;-4,467555 0,01925004 -0,06163865
23 4 35;-2,019579 0,26925 -0,5547487
7 4 35;-3,977959 0,26925 -0,5547487
54 1 39;1,774782 0,08175004 -0,06163865
35 0 39;-0,5507942 0,01925004 -0,06163865
19 0 71;-2,509174 0,01925004 3,883241
19 0 7;-2,509174 0,01925004 -4,006519
3 0 7;-4,467555 0,01925004 -4,006519
3 0 55;-4,467555 0,01925004 1,910802
69 3 38;3,610763 0,20675 -0,1849161
23 0 39;-2,019579 0,01925004 -0,06163865
70 1 39;3,733162 0,08175004 -0,06163865
65 2 39;3,121168 0,14425 -0,06163865
21 2 39;-2,264377 0,14425 -0,06163865
1 2 39;-4,712352 0,14425 -0,06163865
21 6 35;-2,264377 0,39425 -0,5547487
38 5 35;-0,183598 0,33175 -0,5547487
68 2 39;3,488365 0,14425 -0,06163865
66 1 39;3,243567 0,08175004 -0,06163865
32 2 38;-0,9179905 0,14425 -0,1849161
34 1 39;-0,6731931 0,08175004 -0,06163865
22 5 35;-2,141978 0,33175 -0,5547487
2 1 39;-4,589953 0,08175004 -0,06163865
